fips,year,parameter_85101,parameter_88101,parameter_44201,parameter_42602,parameter_42401,parameter_42101,mortality_rate,cause_id
1101,1986,46.595745,8.737628,0.051635,12.881041,0.318717,0.33509,3.24333114937036,516
1101,1987,46.595745,8.737628,0.065215,12.881041,0.318717,0.33509,3.32649109926308,516
1101,1988,46.595745,8.737628,0.05768,12.881041,0.318717,0.33509,3.4455291639355,516
1101,1989,46.595745,8.737628,0.045486,12.881041,0.318717,0.33509,3.48413114408089,516
1101,1990,46.595745,8.737628,0.052315,12.881041,0.318717,0.33509,3.60691842984626,516
1101,1991,46.595745,8.737628,0.04461,12.881041,0.318717,0.33509,3.7009722878597,516
1101,1992,46.595745,8.737628,0.04461,12.881041,0.318717,0.33509,3.77849398573533,516
1101,1993,46.595745,8.737628,0.052084,12.881041,0.318717,0.33509,4.02834399808144,516
1101,1994,46.595745,8.737628,0.047188,12.881041,0.318717,0.33509,4.13856162092283,516
1101,1995,46.595745,8.737628,0.040745,11.818996,3.096512,0.017457,4.32566907045424,516
1101,1996,46.595745,8.737628,0.046889,10.191106,5.559804,0.079155,4.41384321335722,516
1101,1997,46.595745,8.737628,0.044478,19.090909,3.211656,0.090459,4.55067797219932,516
1101,1998,27.596491,8.737628,0.055169,19.090909,0.799661,0.090459,4.79100567318707,516
1101,1999,24.652174,18.782727,0.058401,19.090909,0.799661,0.090459,5.15195902995973,516
1101,2000,24.652174,17.377477,0.061184,19.090909,0.799661,0.090459,5.20142484333493,516
