fips,year,parameter_85101,parameter_88101,parameter_44201,parameter_42602,parameter_42401,parameter_42101
29053,2006,null,null,null,null,null,null
29053,1997,null,null,null,null,null,null
29053,1995,null,null,null,null,null,null
29053,2021,null,null,null,null,null,null
29053,2013,null,null,null,null,null,null
29053,1981,null,null,null,null,null,null
29053,1982,null,null,null,null,null,null
29053,1983,null,null,null,null,null,null
29053,2002,null,null,null,null,null,null
29053,2018,null,null,null,null,null,null
29053,1985,null,null,null,null,null,null
29053,2017,null,null,null,null,null,null
29053,2014,null,null,null,null,null,null
29053,1989,null,null,null,null,null,null
29053,1986,null,null,null,null,null,null
29053,1994,null,null,null,null,null,null
29053,1987,null,null,null,null,null,null
29053,2022,null,null,null,null,null,null
29053,2023,null,null,null,null,null,null
72111,1980,null,null,null,3.522807,1.805263,null
72111,2020,null,null,null,null,null,null
72111,2004,null,null,null,null,null,null
72111,2016,null,null,null,null,null,null
72111,2000,null,null,null,null,null,null
72111,1996,null,null,null,null,null,null
72111,1984,null,null,null,null,null,null
72111,2012,null,null,null,null,null,null
72111,1992,null,null,null,null,null,null
72111,2008,null,null,null,null,null,null
72111,1988,null,null,null,null,null,null
72111,2005,null,null,null,null,null,null
72111,1999,null,null,null,null,null,null
72111,1993,null,null,null,null,null,null
72111,1991,null,null,null,null,null,null
72111,2011,null,null,null,null,null,null
72111,2007,null,null,null,null,null,null
72111,2009,null,null,null,null,null,null
72111,1990,null,null,null,null,null,null
72111,2019,null,null,null,null,null,null
72111,2003,null,null,null,null,null,null
72111,2010,null,null,null,null,null,null
72111,2001,null,null,null,null,null,null
72111,2015,null,null,null,null,null,null
72111,1998,null,null,null,null,null,null
72111,2006,null,null,null,null,null,null
72111,1997,null,null,null,null,null,null
72111,1995,null,null,null,null,null,null
72111,2021,null,null,null,null,null,null
72111,2013,null,null,null,null,null,null
72111,1981,null,null,null,5.1,1.1,null
72111,1982,null,null,null,null,null,null
72111,1983,null,null,null,null,null,null
72111,2002,null,null,null,null,null,null
72111,2018,null,null,null,null,null,null
72111,1985,null,null,null,null,null,null
72111,2017,null,null,null,null,null,null
72111,2014,null,null,null,null,null,null
72111,1989,null,null,null,null,null,null
72111,1986,null,null,null,null,null,null
72111,1994,null,null,null,null,null,null
72111,1987,null,null,null,null,null,null
72111,2022,null,null,null,null,null,null
72111,2023,null,null,null,null,null,null
40117,1980,null,null,null,null,null,null
40117,2020,null,null,null,null,null,null
40117,2004,null,null,null,null,null,null
40117,2016,null,null,null,null,null,null
40117,2000,null,10.2525,null,null,null,null
40117,1996,null,null,null,null,null,null
40117,1984,null,null,null,null,null,null
40117,2012,null,null,null,null,null,null
40117,1992,null,null,null,null,null,null
40117,2008,null,null,null,null,null,null
40117,1988,null,null,null,null,null,null
40117,2005,null,null,null,null,null,null
40117,1999,null,null,null,null,null,null
40117,1993,null,null,null,null,null,null
40117,1991,null,null,null,null,null,null
40117,2011,null,null,null,null,null,null
40117,2007,null,null,null,null,null,null
40117,2009,null,null,null,null,null,null
40117,1990,null,null,null,null,null,null
40117,2019,null,null,null,null,null,null
40117,2003,null,9.242424,null,null,null,null
40117,2010,null,null,null,null,null,null
40117,2001,null,8.707273,null,null,null,null
40117,2015,null,null,null,null,null,null
40117,1998,null,null,null,null,null,null
40117,2006,null,null,null,null,null,null
40117,1997,null,null,null,null,null,null
40117,1995,null,null,null,null,null,null
40117,2021,null,null,null,null,null,null
40117,2013,null,null,null,null,null,null
40117,1981,null,null,null,null,null,null
40117,1982,null,null,null,null,null,null
40117,1983,null,null,null,null,null,null
40117,2002,null,7.365854,null,null,null,null
40117,2018,null,null,null,null,null,null
40117,1985,null,null,null,null,null,null
40117,2017,null,null,null,null,null,null
40117,2014,null,null,null,null,null,null
40117,1989,null,null,null,null,null,null
40117,1986,null,null,null,null,null,null
40117,1994,null,null,null,null,null,null
40117,1987,null,null,null,null,null,null
40117,2022,null,null,null,null,null,null
40117,2023,null,null,null,null,null,null
53031,1980,null,null,null,null,null,null
53031,2020,null,null,null,null,null,null
53031,2004,null,null,null,null,null,null
53031,2016,null,null,null,null,null,null
53031,2000,null,9.227119,null,null,null,null
53031,1996,null,null,null,null,null,null
53031,1984,null,null,null,null,null,null
53031,2012,null,null,null,null,null,null
53031,1992,null,null,null,null,null,null
53031,2008,null,null,null,null,null,null
53031,1988,null,null,null,null,null,null
53031,2005,null,null,null,null,null,null
53031,1999,null,null,null,null,null,null
53031,1993,null,null,null,null,null,null
53031,1991,null,null,null,null,null,null
53031,2011,null,null,null,null,null,null
53031,2007,null,null,null,null,null,null
53031,2009,null,null,null,null,null,null
53031,1990,null,null,null,null,null,null
53031,2019,null,null,null,null,null,null
53031,2003,null,null,null,null,null,null
53031,2010,null,null,null,null,null,null
53031,2001,null,8.906667,null,null,null,null
53031,2015,null,null,null,null,null,null
53031,1998,null,null,null,null,null,null
53031,2006,null,null,null,null,null,null
53031,1997,null,null,null,null,null,null
53031,1995,null,null,null,null,null,null
53031,2021,null,null,null,null,null,null
53031,2013,null,null,null,null,null,null
53031,1981,null,null,null,null,null,null
53031,1982,null,null,null,null,null,null
53031,1983,null,null,null,null,null,null
53031,2002,null,null,null,null,null,null
53031,2018,null,null,null,null,null,null
53031,1985,null,null,null,null,null,null
53031,2017,null,null,null,null,null,null
53031,2014,null,null,null,null,null,null
53031,1989,null,null,null,null,null,null
53031,1986,null,null,null,null,null,null
53031,1994,null,null,null,null,null,null
53031,1987,null,null,null,null,null,null
53031,2022,null,null,null,null,null,null
53031,2023,null,null,null,null,null,null
53001,1980,null,null,null,null,null,null
53001,2020,null,null,null,null,null,null
53001,2004,null,null,null,null,null,null
53001,2016,null,null,null,null,null,null
53001,2000,null,11.418182,null,null,null,null
53001,1996,null,null,null,null,null,null
53001,1984,null,null,null,null,null,null
53001,2012,null,null,null,null,null,null
53001,1992,null,null,null,null,null,null
53001,2008,null,null,null,null,null,null
53001,1988,null,null,null,null,null,null
53001,2005,null,null,null,null,null,null
53001,1999,null,null,null,null,null,null
53001,1993,null,null,null,null,null,null
53001,1991,null,null,null,null,null,null
53001,2011,null,null,null,null,null,null
53001,2007,null,null,null,null,null,null
53001,2009,null,null,null,null,null,null
53001,1990,null,null,null,null,null,null
53001,2019,null,null,null,null,null,null
53001,2003,null,null,null,null,null,null
53001,2010,null,null,null,null,null,null
53001,2001,null,6.489286,null,null,null,null
53001,2015,null,null,null,null,null,null
53001,1998,null,null,null,null,null,null
53001,2006,null,null,null,null,null,null
53001,1997,null,null,null,null,null,null
53001,1995,null,null,null,null,null,null
53001,2021,null,null,null,null,null,null
53001,2013,null,null,null,null,null,null
53001,1981,null,null,null,null,null,null
53001,1982,null,null,null,null,null,null
53001,1983,null,null,null,null,null,null
53001,2002,null,4.533333,null,null,null,null
53001,2018,null,null,null,null,null,null
53001,1985,null,null,null,null,null,null
53001,2017,null,null,null,null,null,null
53001,2014,null,null,null,null,null,null
53001,1989,null,null,null,null,null,null
53001,1986,null,null,null,null,null,null
53001,1994,null,null,null,null,null,null
53001,1987,null,null,null,null,null,null
53001,2022,null,null,null,null,null,null
53001,2023,null,null,null,null,null,null
35007,1980,null,null,null,3.178,null,null
35007,2020,null,null,null,null,null,null
35007,2004,null,null,null,null,null,null
35007,2016,null,null,null,null,null,null
35007,2000,null,null,null,null,null,null
35007,1996,null,null,null,null,null,null
35007,1984,null,null,null,null,null,null
35007,2012,null,null,null,null,null,null
35007,1992,null,null,null,null,null,null
35007,2008,null,null,null,null,null,null
35007,1988,null,null,null,null,null,null
35007,2005,null,null,null,null,null,null
35007,1999,null,null,null,null,null,null
35007,1993,null,null,null,null,null,null
35007,1991,null,null,null,null,null,null
35007,2011,null,null,null,null,null,null
35007,2007,null,null,null,null,null,null
35007,2009,null,null,null,null,null,null
35007,1990,null,null,null,null,null,null
35007,2019,null,null,null,null,null,null
35007,2003,null,null,null,null,null,null
35007,2010,null,null,null,null,null,null
35007,2001,null,null,null,null,null,null
35007,2015,null,null,null,null,null,null
35007,1998,null,null,null,null,null,null
35007,2006,null,null,null,null,null,null
35007,1997,null,null,null,null,null,null
35007,1995,null,null,null,null,null,null
35007,2021,null,null,null,null,null,null
35007,2013,null,null,null,null,null,null
35007,1981,null,null,null,0.123214,0.125,null
35007,1982,null,null,null,0.0,0.0,null
35007,1983,null,null,null,null,null,null
35007,2002,null,null,null,null,null,null
35007,2018,null,null,null,null,null,null
35007,1985,null,null,null,null,null,null
35007,2017,null,null,null,null,null,null
35007,2014,null,null,null,null,null,null
35007,1989,null,null,null,null,null,null
35007,1986,null,null,null,null,null,null
35007,1994,null,null,null,null,null,null
35007,1987,null,null,null,null,null,null
35007,2022,null,null,null,null,null,null
35007,2023,null,null,null,null,null,null
48049,1980,null,null,null,9.310714,null,null
48049,2020,null,null,null,null,null,null
48049,2004,null,null,null,null,null,null
48049,2016,null,null,null,null,null,null
48049,2000,null,null,null,null,null,null
48049,1996,null,null,null,null,null,null
48049,1984,null,null,null,null,null,null
48049,2012,null,null,null,null,null,null
48049,1992,null,null,null,null,null,null
48049,2008,null,null,null,null,null,null
48049,1988,null,null,null,null,null,null
48049,2005,null,null,null,null,null,null
48049,1999,null,null,null,null,null,null
48049,1993,null,null,null,null,null,null
48049,1991,null,null,null,null,null,null
48049,2011,null,null,null,null,null,null
48049,2007,null,null,null,null,null,null
48049,2009,null,null,null,null,null,null
48049,1990,null,null,null,null,null,null
48049,2019,null,null,null,null,null,null
48049,2003,null,null,null,null,null,null
48049,2010,null,null,null,null,null,null
48049,2001,null,null,null,null,null,null
48049,2015,null,null,null,null,null,null
48049,1998,null,null,null,null,null,null
48049,2006,null,null,null,null,null,null
48049,1997,null,null,null,null,null,null
48049,1995,null,null,null,null,null,null
48049,2021,null,null,null,null,null,null
48049,2013,null,null,null,null,null,null
48049,1981,null,null,null,null,null,null
48049,1982,null,null,null,null,null,null
48049,1983,null,null,null,null,null,null
48049,2002,null,null,null,null,null,null
48049,2018,null,null,null,null,null,null
48049,1985,null,null,null,null,null,null
48049,2017,null,null,null,null,null,null
48049,2014,null,null,null,null,null,null
48049,1989,null,null,null,null,null,null
48049,1986,null,null,null,null,null,null
48049,1994,null,null,null,null,null,null
48049,1987,null,null,null,null,null,null
48049,2022,null,null,null,null,null,null
48049,2023,null,null,null,null,null,null
48441,1980,null,null,null,14.821429,null,null
48441,2020,null,null,null,null,null,null
48441,2004,null,null,null,null,null,null
48441,2016,null,null,null,null,null,null
48441,2000,null,null,null,null,null,null
48441,1996,null,null,null,null,null,null
48441,1984,null,null,null,null,null,null
48441,2012,null,null,null,null,null,null
48441,1992,null,null,null,null,null,null
48441,2008,null,null,null,null,null,null
48441,1988,null,null,null,null,null,null
48441,2005,null,null,null,null,null,null
48441,1999,null,null,null,null,null,null
48441,1993,null,null,null,null,null,null
48441,1991,null,null,null,null,null,null
48441,2011,null,null,null,null,null,null
48441,2007,null,null,null,null,null,null
48441,2009,null,null,null,null,null,null
48441,1990,null,null,null,null,null,null
48441,2019,null,null,null,null,null,null
48441,2003,null,null,null,null,null,null
48441,2010,null,null,null,null,null,null
48441,2001,null,null,null,null,null,null
48441,2015,null,null,null,null,null,null
48441,1998,null,null,null,null,null,null
48441,2006,null,null,null,null,null,null
48441,1997,null,null,null,null,null,null
48441,1995,null,null,null,null,null,null
48441,2021,null,null,null,null,null,null
48441,2013,null,null,null,null,null,null
48441,1981,null,null,null,null,null,null
48441,1982,null,null,null,null,null,null
48441,1983,null,null,null,null,null,null
48441,2002,null,null,null,null,null,null
48441,2018,null,null,null,null,null,null
48441,1985,null,null,null,null,null,null
48441,2017,null,null,null,null,null,null
48441,2014,null,null,null,null,null,null
48441,1989,null,null,null,null,null,null
48441,1986,null,null,null,null,null,null
48441,1994,null,null,null,null,null,null
48441,1987,null,null,null,null,null,null
48441,2022,null,null,null,null,null,null
48441,2023,null,null,null,null,null,null
28151,1980,null,null,null,null,null,null
28151,2020,null,null,null,null,null,null
28151,2004,null,null,null,null,null,null
28151,2016,null,null,null,null,null,null
28151,2000,null,null,null,null,null,null
28151,1996,null,null,null,null,null,null
28151,1984,null,null,null,null,null,null
28151,2012,null,null,null,null,null,null
28151,1992,null,null,null,null,null,null
28151,2008,null,null,null,null,null,null
28151,1988,null,null,null,null,null,null
28151,2005,null,null,null,null,null,null
28151,1999,10.454545,null,null,null,null,null
28151,1993,null,null,null,null,null,null
28151,1991,null,null,null,null,null,null
28151,2011,null,null,null,null,null,null
28151,2007,null,null,null,null,null,null
28151,2009,null,null,null,null,null,null
28151,1990,null,null,null,null,null,null
28151,2019,null,null,null,null,null,null
28151,2003,null,null,null,null,null,null
28151,2010,null,null,null,null,null,null
28151,2001,null,null,null,null,null,null
28151,2015,null,null,null,null,null,null
28151,1998,21.641509,null,null,null,null,null
28151,2006,null,null,null,null,null,null
28151,1997,null,null,null,null,null,null
28151,1995,null,null,null,null,null,null
28151,2021,null,null,null,null,null,null
28151,2013,null,null,null,null,null,null
28151,1981,null,null,null,null,null,null
28151,1982,null,null,null,null,null,null
28151,1983,null,null,null,null,null,null
28151,2002,null,null,null,null,null,null
28151,2018,null,null,null,null,null,null
28151,1985,null,null,null,null,null,null
28151,2017,null,null,null,null,null,null
28151,2014,null,null,null,null,null,null
28151,1989,null,null,null,null,null,null
28151,1986,null,null,null,null,null,null
28151,1994,null,null,null,null,null,null
28151,1987,null,null,null,null,null,null
28151,2022,null,null,null,null,null,null
28151,2023,null,null,null,null,null,null
12075,1980,null,null,null,null,0.793548,null
12075,2020,null,null,null,null,null,null
12075,2004,null,null,null,null,null,null
12075,2016,null,null,null,null,null,null
12075,2000,null,null,null,null,null,null
12075,1996,null,null,null,null,null,null
12075,1984,null,null,null,null,null,null
12075,2012,null,null,null,null,null,null
12075,1992,null,null,null,null,null,null
12075,2008,null,null,null,null,null,null
12075,1988,null,null,null,null,null,null
12075,2005,null,null,null,null,null,null
12075,1999,null,null,null,null,null,null
12075,1993,null,null,null,null,null,null
12075,1991,null,null,null,null,null,null
12075,2011,null,null,null,null,null,null
12075,2007,null,null,null,null,null,null
12075,2009,null,null,null,null,null,null
12075,1990,null,null,null,null,null,null
12075,2019,null,null,null,null,null,null
12075,2003,null,null,null,null,null,null
12075,2010,null,null,null,null,null,null
12075,2001,null,null,null,null,null,null
12075,2015,null,null,null,null,null,null
12075,1998,null,null,null,null,null,null
12075,2006,null,null,null,null,null,null
12075,1997,null,null,null,null,null,null
12075,1995,null,null,null,null,null,null
12075,2021,null,null,null,null,null,null
12075,2013,null,null,null,null,null,null
12075,1981,null,null,null,null,1.298214,null
12075,1982,null,null,null,null,1.534783,null
12075,1983,null,null,null,null,1.533333,null
12075,2002,null,null,null,null,null,null
12075,2018,null,null,null,null,null,null
12075,1985,null,null,null,null,null,null
12075,2017,null,null,null,null,null,null
12075,2014,null,null,null,null,null,null
12075,1989,null,null,null,null,null,null
12075,1986,null,null,null,null,null,null
12075,1994,null,null,null,null,null,null
12075,1987,null,null,null,null,null,null
12075,2022,null,null,null,null,null,null
12075,2023,null,null,null,null,null,null
5085,1980,null,null,null,3.978182,null,null
5085,2020,null,null,null,null,null,null
5085,2004,null,null,null,null,null,null
5085,2016,null,null,null,null,null,null
5085,2000,null,null,null,null,null,null
5085,1996,null,null,null,null,null,null
5085,1984,null,null,null,null,null,null
5085,2012,null,null,null,null,null,null
5085,1992,null,null,null,null,null,null
5085,2008,null,null,null,null,null,null
5085,1988,null,null,null,null,null,null
5085,2005,null,null,null,null,null,null
5085,1999,null,null,null,null,null,null
5085,1993,null,null,null,null,null,null
5085,1991,null,null,null,null,null,null
5085,2011,null,null,null,null,null,null
5085,2007,null,null,null,null,null,null
5085,2009,null,null,null,null,null,null
5085,1990,null,null,null,null,null,null
5085,2019,null,null,null,null,null,null
5085,2003,null,null,null,null,null,null
5085,2010,null,null,null,null,null,null
5085,2001,null,null,null,null,null,null
5085,2015,null,null,null,null,null,null
5085,1998,null,null,null,null,null,null
5085,2006,null,null,null,null,null,null
5085,1997,null,null,null,null,null,null
5085,1995,null,null,null,null,null,null
5085,2021,null,null,null,null,null,null
5085,2013,null,null,null,null,null,null
5085,1981,null,null,null,null,null,null
5085,1982,null,null,null,null,null,null
5085,1983,null,null,null,null,null,null
5085,2002,null,null,null,null,null,null
5085,2018,null,null,null,null,null,null
5085,1985,null,null,null,null,null,null
5085,2017,null,null,null,null,null,null
5085,2014,null,null,null,null,null,null
5085,1989,null,null,null,null,null,null
5085,1986,null,null,null,null,null,null
5085,1994,null,null,null,null,null,null
5085,1987,null,null,null,null,null,null
5085,2022,null,null,null,null,null,null
5085,2023,null,null,null,null,null,null
48485,1980,null,null,null,19.330909,null,null
48485,2020,null,null,null,null,null,null
48485,2004,null,null,null,null,null,null
48485,2016,null,null,null,null,null,null
48485,2000,null,null,null,null,null,null
48485,1996,null,null,null,null,null,null
48485,1984,null,null,null,null,null,null
48485,2012,null,null,null,null,null,null
48485,1992,null,null,null,null,null,null
48485,2008,null,null,null,null,null,null
48485,1988,null,null,null,null,null,null
48485,2005,null,null,null,null,null,null
48485,1999,null,null,null,null,null,null
48485,1993,null,null,null,null,null,null
48485,1991,null,null,null,null,null,null
48485,2011,null,null,null,null,null,null
48485,2007,null,null,null,null,null,null
48485,2009,null,null,null,null,null,null
48485,1990,null,null,null,null,null,null
48485,2019,null,null,null,null,null,null
48485,2003,null,null,null,null,null,null
48485,2010,null,null,null,null,null,null
48485,2001,null,null,null,null,null,null
48485,2015,null,null,null,null,null,null
48485,1998,null,null,null,null,null,null
48485,2006,null,null,null,null,null,null
48485,1997,null,null,null,null,null,null
48485,1995,null,null,null,null,null,null
48485,2021,null,null,null,null,null,null
48485,2013,null,null,null,null,null,null
48485,1981,null,null,null,null,null,null
48485,1982,null,null,null,null,null,null
48485,1983,null,null,null,null,null,null
48485,2002,null,null,null,null,null,null
48485,2018,null,null,null,null,null,null
48485,1985,null,null,null,null,null,null
48485,2017,null,null,null,null,null,null
48485,2014,null,null,null,null,null,null
48485,1989,null,null,null,null,null,null
48485,1986,null,null,null,null,null,null
48485,1994,null,null,null,null,null,null
48485,1987,null,null,null,null,null,null
48485,2022,null,null,null,null,null,null
48485,2023,null,null,null,null,null,null
16015,1980,null,null,null,null,null,null
16015,2020,null,null,null,null,null,null
16015,2004,null,6.766667,null,null,null,null
16015,2016,null,null,null,null,null,null
16015,2000,null,null,null,null,null,null
16015,1996,null,null,null,null,null,null
16015,1984,null,null,null,null,null,null
16015,2012,null,null,null,null,null,null
16015,1992,null,null,null,null,null,null
16015,2008,null,null,null,null,null,null
16015,1988,null,null,null,null,null,null
16015,2005,null,null,null,null,null,null
16015,1999,null,null,null,null,null,null
16015,1993,null,null,null,null,null,null
16015,1991,null,null,null,null,null,null
16015,2011,null,null,null,null,null,null
16015,2007,null,null,null,null,null,null
16015,2009,null,null,null,null,null,null
16015,1990,null,null,null,null,null,null
16015,2019,null,null,null,null,null,null
16015,2003,null,5.5,null,null,null,null
16015,2010,null,null,null,null,null,null
16015,2001,null,null,null,null,null,null
16015,2015,null,null,null,null,null,null
16015,1998,null,null,null,null,null,null
16015,2006,null,null,null,null,null,null
16015,1997,null,null,null,null,null,null
16015,1995,null,null,null,null,null,null
16015,2021,null,null,null,null,null,null
16015,2013,null,null,null,null,null,null
16015,1981,null,null,null,null,null,null
16015,1982,null,null,null,null,null,null
16015,1983,null,null,null,null,null,null
16015,2002,null,12.633333,null,null,null,null
16015,2018,null,null,null,null,null,null
16015,1985,null,null,null,null,null,null
16015,2017,null,null,null,null,null,null
16015,2014,null,null,null,null,null,null
16015,1989,null,null,null,null,null,null
16015,1986,null,null,null,null,null,null
16015,1994,null,null,null,null,null,null
16015,1987,null,null,null,null,null,null
16015,2022,null,null,null,null,null,null
16015,2023,null,null,null,null,null,null
48451,1980,null,null,null,6.148148,null,null
48451,2020,null,null,null,null,null,null
48451,2004,null,null,null,null,null,null
48451,2016,null,null,null,null,null,null
48451,2000,null,null,null,null,null,null
48451,1996,null,null,null,null,null,null
48451,1984,null,null,null,null,null,null
48451,2012,null,null,null,null,null,null
48451,1992,null,null,null,null,null,null
48451,2008,null,null,null,null,null,null
48451,1988,null,null,null,null,null,null
48451,2005,null,null,null,null,null,null
48451,1999,null,null,null,null,null,null
48451,1993,null,null,null,null,null,null
48451,1991,null,null,null,null,null,null
48451,2011,null,null,null,null,null,null
48451,2007,null,null,null,null,null,null
48451,2009,null,null,null,null,null,null
48451,1990,null,null,null,null,null,null
48451,2019,null,null,null,null,null,null
48451,2003,null,null,null,null,null,null
48451,2010,null,null,null,null,null,null
48451,2001,null,null,null,null,null,null
48451,2015,null,null,null,null,null,null
48451,1998,null,null,null,null,null,null
48451,2006,null,null,null,null,null,null
48451,1997,null,null,null,null,null,null
48451,1995,null,null,null,null,null,null
48451,2021,null,null,null,null,null,null
48451,2013,null,null,null,null,null,null
48451,1981,null,null,null,null,null,null
48451,1982,null,null,null,null,null,null
48451,1983,null,null,null,null,null,null
48451,2002,null,null,null,null,null,null
48451,2018,null,null,null,null,null,null
48451,1985,null,null,null,null,null,null
48451,2017,null,null,null,null,null,null
48451,2014,null,null,null,null,null,null
48451,1989,null,null,null,null,null,null
48451,1986,null,null,null,null,null,null
48451,1994,null,null,null,null,null,null
48451,1987,null,null,null,null,null,null
48451,2022,null,null,null,null,null,null
48451,2023,null,null,null,null,null,null
48329,1980,null,null,null,11.101852,null,null
48329,2020,null,null,null,null,null,null
48329,2004,null,null,null,null,null,null
48329,2016,null,null,null,null,null,null
48329,2000,null,null,null,null,null,null
48329,1996,null,null,null,null,null,null
48329,1984,null,null,null,null,null,null
48329,2012,null,null,null,null,null,null
48329,1992,null,null,null,null,null,null
48329,2008,null,null,null,null,null,null
48329,1988,null,null,null,null,null,null
48329,2005,null,null,null,null,null,null
48329,1999,null,null,null,null,null,null
48329,1993,null,null,null,null,null,null
48329,1991,null,null,null,null,null,null
48329,2011,null,null,null,null,null,null
48329,2007,null,null,null,null,null,null
48329,2009,null,null,null,null,null,null
48329,1990,null,null,null,null,null,null
48329,2019,null,null,null,null,null,null
48329,2003,null,null,null,null,null,null
48329,2010,null,null,null,null,null,null
48329,2001,null,null,null,null,null,null
48329,2015,null,null,null,null,null,null
48329,1998,null,null,null,null,null,null
48329,2006,null,null,null,null,null,null
48329,1997,null,null,null,null,null,null
48329,1995,null,null,null,null,null,null
48329,2021,null,null,null,null,null,null
48329,2013,null,null,null,null,null,null
48329,1981,null,null,null,null,null,null
48329,1982,null,null,null,null,null,null
48329,1983,null,null,null,null,null,null
48329,2002,null,null,null,null,null,null
48329,2018,null,null,null,null,null,null
48329,1985,null,null,null,null,null,null
48329,2017,null,null,null,null,null,null
48329,2014,null,null,null,null,null,null
48329,1989,null,null,null,null,null,null
48329,1986,null,null,null,null,null,null
48329,1994,null,null,null,null,null,null
48329,1987,null,null,null,null,null,null
48329,2022,null,null,null,null,null,null
48329,2023,null,null,null,null,null,null
20029,1980,null,null,null,null,null,null
20029,2020,null,null,null,null,null,null
20029,2004,null,null,null,null,null,null
20029,2016,null,null,null,null,null,null
20029,2000,null,null,null,null,null,null
20029,1996,null,null,null,null,null,null
20029,1984,null,null,null,null,null,null
20029,2012,null,null,null,null,null,null
20029,1992,null,null,null,null,null,null
20029,2008,null,null,null,null,null,null
20029,1988,null,null,null,null,null,null
20029,2005,null,null,null,null,null,null
20029,1999,null,null,null,null,null,null
20029,1993,null,null,null,null,null,null
20029,1991,null,null,null,null,null,null
20029,2011,null,null,null,null,null,null
20029,2007,null,null,null,null,null,null
20029,2009,null,null,null,null,null,null
20029,1990,null,null,null,null,null,null
20029,2019,null,null,null,null,null,null
20029,2003,null,null,null,null,null,null
20029,2010,null,null,null,null,null,null
20029,2001,null,null,null,null,null,null
20029,2015,null,null,null,null,null,null
20029,1998,null,null,null,null,null,null
20029,2006,null,null,null,null,null,null
20029,1997,18.686275,null,null,null,null,null
20029,1995,null,null,null,null,null,null
20029,2021,null,null,null,null,null,null
20029,2013,null,null,null,null,null,null
20029,1981,null,null,null,null,null,null
20029,1982,null,null,null,null,null,null
20029,1983,null,null,null,null,null,null
20029,2002,null,null,null,null,null,null
20029,2018,null,null,null,null,null,null
20029,1985,null,null,null,null,null,null
20029,2017,null,null,null,null,null,null
20029,2014,null,null,null,null,null,null
20029,1989,null,null,null,null,null,null
20029,1986,null,null,null,null,null,null
20029,1994,null,null,null,null,null,null
20029,1987,null,null,null,null,null,null
20029,2022,null,null,null,null,null,null
20029,2023,null,null,null,null,null,null
6035,1980,null,null,null,null,null,null
6035,2020,null,null,null,null,null,null
6035,2004,null,null,null,null,null,null
6035,2016,null,null,null,null,null,null
6035,2000,31.757576,null,null,null,null,null
6035,1996,null,null,null,null,null,null
6035,1984,null,null,null,null,null,null
6035,2012,null,null,null,null,null,null
6035,1992,null,null,null,null,null,null
6035,2008,null,null,null,null,null,null
6035,1988,null,null,null,null,null,null
6035,2005,null,null,null,null,null,null
6035,1999,31.754717,null,null,null,null,null
6035,1993,null,null,null,null,null,null
6035,1991,null,null,null,null,null,null
6035,2011,null,null,null,null,null,null
6035,2007,null,null,null,null,null,null
6035,2009,null,null,null,null,null,null
6035,1990,null,null,null,null,null,null
6035,2019,null,null,null,null,null,null
6035,2003,null,null,null,null,null,null
6035,2010,null,null,null,null,null,null
6035,2001,30.9,null,null,null,null,null
6035,2015,null,null,null,null,null,null
6035,1998,29.642857,null,null,null,null,null
6035,2006,null,null,null,null,null,null
6035,1997,null,null,null,null,null,null
6035,1995,null,null,null,null,null,null
6035,2021,null,null,null,null,null,null
6035,2013,null,null,null,null,null,null
6035,1981,null,null,null,null,null,null
6035,1982,null,null,null,null,null,null
6035,1983,null,null,null,null,null,null
6035,2002,null,null,null,null,null,null
6035,2018,null,null,null,null,null,null
6035,1985,null,null,null,null,null,null
6035,2017,null,null,null,null,null,null
6035,2014,null,null,null,null,null,null
6035,1989,null,null,null,null,null,null
6035,1986,null,null,null,null,null,null
6035,1994,null,null,null,null,null,null
6035,1987,null,null,null,null,null,null
6035,2022,null,null,null,null,null,null
6035,2023,null,null,null,null,null,null
21007,1980,null,null,null,11.307895,1.794872,null
21007,2020,null,null,null,null,null,null
21007,2004,null,null,null,null,null,null
21007,2016,null,null,null,null,null,null
21007,2000,null,null,null,null,null,null
21007,1996,null,null,null,null,null,null
21007,1984,null,null,null,null,null,null
21007,2012,null,null,null,null,null,null
21007,1992,null,null,null,null,null,null
21007,2008,null,null,null,null,null,null
21007,1988,null,null,null,null,null,null
21007,2005,null,null,null,null,null,null
21007,1999,null,null,null,null,null,null
21007,1993,null,null,null,null,null,null
21007,1991,null,null,null,null,null,null
21007,2011,null,null,null,null,null,null
21007,2007,null,null,null,null,null,null
21007,2009,null,null,null,null,null,null
21007,1990,null,null,null,null,null,null
21007,2019,null,null,null,null,null,null
21007,2003,null,null,null,null,null,null
21007,2010,null,null,null,null,null,null
21007,2001,null,null,null,null,null,null
21007,2015,null,null,null,null,null,null
21007,1998,null,null,null,null,null,null
21007,2006,null,null,null,null,null,null
21007,1997,null,null,null,null,null,null
21007,1995,null,null,null,null,null,null
21007,2021,null,null,null,null,null,null
21007,2013,null,null,null,null,null,null
21007,1981,null,null,null,11.131481,3.35102,null
21007,1982,null,null,null,null,null,null
21007,1983,null,null,null,null,null,null
21007,2002,null,null,null,null,null,null
21007,2018,null,null,null,null,null,null
21007,1985,null,null,null,null,null,null
21007,2017,null,null,null,null,null,null
21007,2014,null,null,null,null,null,null
21007,1989,null,null,null,null,null,null
21007,1986,null,null,null,null,null,null
21007,1994,null,null,null,null,null,null
21007,1987,null,null,null,null,null,null
21007,2022,null,null,null,null,null,null
21007,2023,null,null,null,null,null,null
39069,1980,null,null,null,14.749057,null,null
